"","LOCAL_TIME","LOCAL_YEAR","LOCAL_MONTH","LOCAL_DAY","MIN_TEMPERATURE","MAX_TEMPERATURE","MEAN_TEMPERATURE"
"66",1902-03-07,1902,3,7,-9.4,5,-2.2
"67",1902-03-08,1902,3,8,1.1,9.4,5.2
"68",1902-03-09,1902,3,9,0.6,14.4,7.5
"69",1902-03-10,1902,3,10,0.6,10,5.3
"70",1902-03-11,1902,3,11,0,10,5
"71",1902-03-12,1902,3,12,-3.9,12.2,4.2
"72",1902-03-13,1902,3,13,-3.9,12.2,4.2
"73",1902-03-14,1902,3,14,-16.1,-1.7,-8.9
"74",1902-03-15,1902,3,15,-18.3,-8.9,-13.6
"75",1902-03-16,1902,3,16,-30.6,-15,-22.8
"76",1902-03-17,1902,3,17,-23.9,1.7,-11.1
"77",1902-03-18,1902,3,18,-1.7,9.4,3.8
"78",1902-03-19,1902,3,19,-5,7.2,1.1
"79",1902-03-20,1902,3,20,-4.4,9.4,2.5
"80",1902-03-21,1902,3,21,-3.3,10,3.3
"81",1902-03-22,1902,3,22,-2.2,11.1,4.4
"82",1902-03-23,1902,3,23,-6.7,8.9,1.1
"83",1902-03-24,1902,3,24,-7.8,10,1.1
"84",1902-03-25,1902,3,25,-5,10.6,2.8
"85",1902-03-26,1902,3,26,-5,11.7,3.4
"86",1902-03-27,1902,3,27,-3.9,11.1,3.6
"87",1902-03-28,1902,3,28,-6.1,2.2,-2
"88",1902-03-29,1902,3,29,-13.9,1.7,-6.1
"89",1902-03-30,1902,3,30,-10.6,-0.6,-5.6
"90",1902-03-31,1902,3,31,-10,3.9,-3
"91",1902-04-01,1902,4,1,-7.8,7.2,-0.3
"92",1902-04-02,1902,4,2,-8.3,11.7,1.7
"93",1902-04-03,1902,4,3,-5.6,9.4,1.9
"94",1902-04-04,1902,4,4,2.8,16.1,9.5
"95",1902-04-05,1902,4,5,2.8,15,8.9
"96",1902-04-06,1902,4,6,-3.3,13.9,5.3
"97",1902-04-07,1902,4,7,4.4,17.2,10.8
"98",1902-04-08,1902,4,8,1.1,22.2,11.7
"99",1902-04-09,1902,4,9,-4.4,8.3,2
"100",1902-04-10,1902,4,10,-3.3,9.4,3
"101",1902-04-11,1902,4,11,-8.3,10.6,1.1
"102",1902-04-12,1902,4,12,1.7,13.9,7.8
"103",1902-04-13,1902,4,13,-9.4,13.9,2.2
"104",1902-04-14,1902,4,14,-3.3,13.3,5
"105",1902-04-15,1902,4,15,0.6,12.8,6.7
"106",1902-04-16,1902,4,16,-1.7,11.1,4.7
"107",1902-04-17,1902,4,17,7.2,21.1,14.2
"108",1902-04-18,1902,4,18,-2.2,18.3,8.1
"109",1902-04-19,1902,4,19,5,21.1,13.1
"110",1902-04-20,1902,4,20,-0.6,20.6,10
"111",1902-04-21,1902,4,21,-5,11.1,3
"112",1902-04-22,1902,4,22,-10,7.8,-1.1
"113",1902-04-23,1902,4,23,-3.3,15.6,6.1
"114",1902-04-24,1902,4,24,-6.7,10.6,1.9
"115",1902-04-25,1902,4,25,-6.1,12.8,3.4
"116",1902-04-26,1902,4,26,2.8,17.2,10
"117",1902-04-27,1902,4,27,3.3,16.7,10
"118",1902-04-28,1902,4,28,2.2,15.6,8.9
"119",1902-04-29,1902,4,29,3.9,19.4,11.7
"120",1902-04-30,1902,4,30,2.2,13.3,7.8
"121",1902-05-01,1902,5,1,0,16.7,8.3
"122",1902-05-02,1902,5,2,0,2.8,1.4
"123",1902-05-03,1902,5,3,0,2.2,1.1
"124",1902-05-04,1902,5,4,0.6,10,5.3
"125",1902-05-05,1902,5,5,0.6,13.9,7.2
"126",1902-05-06,1902,5,6,1.7,19.4,10.6
"127",1902-05-07,1902,5,7,6.7,22.8,14.8
"128",1902-05-08,1902,5,8,2.8,21.1,12
"129",1902-05-09,1902,5,9,0,11.1,5.5
"130",1902-05-10,1902,5,10,6.7,22.2,14.4
"131",1902-05-11,1902,5,11,7.2,20.6,13.9
"132",1902-05-12,1902,5,12,5.6,20.6,13.1
"133",1902-05-13,1902,5,13,7.8,22.2,15
"134",1902-05-14,1902,5,14,8.9,30,19.4
"135",1902-05-15,1902,5,15,10.6,25,17.8
"136",1902-05-16,1902,5,16,8.9,17.2,13.1
"137",1902-05-17,1902,5,17,5,17.8,11.4
"138",1902-05-18,1902,5,18,6.7,20.6,13.7
"139",1902-05-19,1902,5,19,2.8,14.4,8.6
"140",1902-05-20,1902,5,20,6.1,12.2,9.2
"141",1902-05-21,1902,5,21,6.1,8.3,7.2
"142",1902-05-22,1902,5,22,7.8,10,8.9
"143",1902-05-23,1902,5,23,9.4,18.9,14.2
"144",1902-05-24,1902,5,24,2.8,20,11.4
"145",1902-05-25,1902,5,25,2.8,13.9,8.3
"146",1902-05-26,1902,5,26,10,20,15
"147",1902-05-27,1902,5,27,9.4,27.8,18.6
"148",1902-05-28,1902,5,28,13.9,28.3,21.1
"149",1902-05-29,1902,5,29,9.4,27.8,18.6
"150",1902-05-30,1902,5,30,6.1,22.2,14.2
"151",1902-05-31,1902,5,31,1.7,15.6,8.7
"152",1902-06-01,1902,6,1,8.9,17.8,13.4
"153",1902-06-02,1902,6,2,1.1,12.2,6.7
"154",1902-06-03,1902,6,3,2.2,12.2,7.2
"155",1902-06-04,1902,6,4,3.9,13.3,8.6
"156",1902-06-05,1902,6,5,1.7,15.6,8.7
"157",1902-06-06,1902,6,6,4.4,13.3,8.9
"158",1902-06-07,1902,6,7,2.8,17.8,10.3
"159",1902-06-08,1902,6,8,10.6,21.7,16.1
"160",1902-06-09,1902,6,9,12.8,27.8,20.3
"161",1902-06-10,1902,6,10,8.3,27.8,18.1
"162",1902-06-11,1902,6,11,7.2,22.8,15
"163",1902-06-12,1902,6,12,7.8,22.8,15.3
"164",1902-06-13,1902,6,13,6.1,21.1,13.6
"165",1902-06-14,1902,6,14,4.4,17.2,10.8
"166",1902-06-15,1902,6,15,2.2,17.2,9.7
"167",1902-06-16,1902,6,16,3.9,18.9,11.4
"168",1902-06-17,1902,6,17,3.3,10,6.7
"169",1902-06-18,1902,6,18,4.4,15,9.7
"170",1902-06-19,1902,6,19,0,8.3,4.2
"171",1902-06-20,1902,6,20,0,12.8,6.4
"172",1902-06-21,1902,6,21,5.6,18.3,12
"173",1902-06-22,1902,6,22,7.8,20,13.9
"174",1902-06-23,1902,6,23,12.8,23.9,18.4
"175",1902-06-24,1902,6,24,13.9,23.3,18.6
"176",1902-06-25,1902,6,25,10.6,23.3,16.9
"177",1902-06-26,1902,6,26,8.9,18.3,13.6
"178",1902-06-27,1902,6,27,9.4,16.1,12.8
"179",1902-06-28,1902,6,28,8.9,15.6,12.2
"180",1902-06-29,1902,6,29,7.2,20.6,13.9
"181",1902-06-30,1902,6,30,7.2,25,16.1
"182",1902-07-01,1902,7,1,6.7,19.4,13.1
"183",1902-07-02,1902,7,2,10,20.6,15.3
"184",1902-07-03,1902,7,3,10.6,13.9,12.2
"185",1902-07-04,1902,7,4,6.7,12.2,9.5
"186",1902-07-05,1902,7,5,8.3,16.1,12.2
"187",1902-07-06,1902,7,6,9.4,17.8,13.6
"188",1902-07-07,1902,7,7,6.7,18.3,12.5
"189",1902-07-08,1902,7,8,5.6,12.8,9.2
"190",1902-07-09,1902,7,9,6.7,22.8,14.8
"191",1902-07-10,1902,7,10,8.3,23.9,16.1
"192",1902-07-11,1902,7,11,11.7,27.2,19.4
"193",1902-07-12,1902,7,12,8.9,28.9,18.9
"194",1902-07-13,1902,7,13,8.9,25,16.9
"195",1902-07-14,1902,7,14,8.3,24.4,16.4
"196",1902-07-15,1902,7,15,11.7,25,18.4
"197",1902-07-16,1902,7,16,11.1,21.7,16.4
"198",1902-07-17,1902,7,17,10,20,15
"199",1902-07-18,1902,7,18,8.3,20.6,14.5
"200",1902-07-19,1902,7,19,8.3,23.3,15.8
"201",1902-07-20,1902,7,20,12.2,27.2,19.7
"202",1902-07-21,1902,7,21,12.2,30.6,21.4
"203",1902-07-22,1902,7,22,13.3,32.2,22.8
"204",1902-07-23,1902,7,23,15,25.6,20.3
"205",1902-07-24,1902,7,24,11.1,27.2,19.1
"206",1902-07-25,1902,7,25,11.7,24.4,18.1
"207",1902-07-26,1902,7,26,7.2,25,16.1
"208",1902-07-27,1902,7,27,12.8,26.7,19.8
"209",1902-07-28,1902,7,28,9.4,25.6,17.5
"210",1902-07-29,1902,7,29,8.3,23.9,16.1
"211",1902-07-30,1902,7,30,6.7,22.8,14.8
"212",1902-07-31,1902,7,31,8.9,25.6,17.2
"213",1902-08-01,1902,8,1,10,30,20
"214",1902-08-02,1902,8,2,7.2,25,16.1
"215",1902-08-03,1902,8,3,10,23.9,17
"216",1902-08-04,1902,8,4,10,27.8,18.9
"217",1902-08-05,1902,8,5,7.2,25,16.1
"218",1902-08-06,1902,8,6,9.4,27.8,18.6
"219",1902-08-07,1902,8,7,14.4,27.8,21.1
"220",1902-08-08,1902,8,8,12.2,26.1,19.2
"221",1902-08-09,1902,8,9,8.3,21.7,15
"222",1902-08-10,1902,8,10,3.9,18.9,11.4
"223",1902-08-11,1902,8,11,11.1,25.6,18.4
"224",1902-08-12,1902,8,12,10.6,30,20.3
"225",1902-08-13,1902,8,13,6.7,20,13.3
"226",1902-08-14,1902,8,14,9.4,27.8,18.6
"227",1902-08-15,1902,8,15,14.4,30,22.2
"228",1902-08-16,1902,8,16,12.2,25.6,18.9
"229",1902-08-17,1902,8,17,11.1,26.7,18.9
"230",1902-08-18,1902,8,18,3.9,15.6,9.8
"231",1902-08-19,1902,8,19,8.9,16.1,12.5
"232",1902-08-20,1902,8,20,6.7,21.7,14.2
"233",1902-08-21,1902,8,21,10.6,26.1,18.4
"234",1902-08-22,1902,8,22,12.8,28.3,20.6
"235",1902-08-23,1902,8,23,9.4,30,19.7
"236",1902-08-24,1902,8,24,10.6,31.1,20.9
"237",1902-08-25,1902,8,25,7.8,23.3,15.6
"238",1902-08-26,1902,8,26,11.7,30,20.9
"239",1902-08-27,1902,8,27,13.9,31.1,22.5
"240",1902-08-28,1902,8,28,4.4,28.3,16.4
"241",1902-08-29,1902,8,29,0,18.3,9.2
"242",1902-08-30,1902,8,30,1.1,20.6,10.9
"243",1902-08-31,1902,8,31,6.1,20.6,13.4
"244",1902-09-01,1902,9,1,8.9,22.2,15.6
"245",1902-09-02,1902,9,2,8.9,25,16.9
"246",1902-09-03,1902,9,3,-1.1,18.3,8.6
"247",1902-09-04,1902,9,4,9.4,25,17.2
"248",1902-09-05,1902,9,5,7.8,20.6,14.2
"249",1902-09-06,1902,9,6,10,23.3,16.6
"250",1902-09-07,1902,9,7,5.6,27.2,16.4
"251",1902-09-08,1902,9,8,2.8,15,8.9
"252",1902-09-09,1902,9,9,12.8,23.9,18.4
"253",1902-09-10,1902,9,10,6.1,27.2,16.6
"254",1902-09-11,1902,9,11,0.6,16.7,8.7
"255",1902-09-12,1902,9,12,1.7,21.1,11.4
"256",1902-09-13,1902,9,13,10.6,27.8,19.2
"257",1902-09-14,1902,9,14,5,22.2,13.6
"258",1902-09-15,1902,9,15,6.1,22.2,14.2
"259",1902-09-16,1902,9,16,0,15,7.5
"260",1902-09-17,1902,9,17,-1.7,11.7,5
"261",1902-09-18,1902,9,18,2.8,16.1,9.5
"262",1902-09-19,1902,9,19,5.6,16.1,10.9
"263",1902-09-20,1902,9,20,-2.2,9.4,3.6
"264",1902-09-21,1902,9,21,3.9,20,11.9
"265",1902-09-22,1902,9,22,3.9,24.4,14.2
"266",1902-09-23,1902,9,23,6.1,24.4,15.3
"267",1902-09-24,1902,9,24,8.3,25.6,17
"268",1902-09-25,1902,9,25,2.8,26.7,14.8
"269",1902-09-26,1902,9,26,0.6,8.3,4.5
"270",1902-09-27,1902,9,27,4.4,16.1,10.2
"271",1902-09-28,1902,9,28,0,13.9,7
"272",1902-09-29,1902,9,29,-0.6,15.6,7.5
"273",1902-09-30,1902,9,30,2.2,14.4,8.3
"274",1902-10-01,1902,10,1,-0.6,16.1,7.8
"275",1902-10-02,1902,10,2,5,15,10
"276",1902-10-03,1902,10,3,4.4,20.6,12.5
"277",1902-10-04,1902,10,4,8.3,26.7,17.5
"278",1902-10-05,1902,10,5,5,27.8,16.4
"279",1902-10-06,1902,10,6,1.1,22.8,12
"280",1902-10-07,1902,10,7,2.2,24.4,13.3
"281",1902-10-08,1902,10,8,2.8,23.3,13.1
"282",1902-10-09,1902,10,9,3.9,22.8,13.3
"283",1902-10-10,1902,10,10,2.2,20.6,11.4
"284",1902-10-11,1902,10,11,2.8,15,8.9
"285",1902-10-12,1902,10,12,-0.6,11.7,5.6
"286",1902-10-13,1902,10,13,1.7,17.2,9.4
"287",1902-10-14,1902,10,14,2.2,24.4,13.3
"288",1902-10-15,1902,10,15,7.2,17.2,12.2
"289",1902-10-16,1902,10,16,3.9,18.9,11.4
"290",1902-10-17,1902,10,17,-2.2,13.9,5.8
"291",1902-10-18,1902,10,18,1.7,18.3,10
"292",1902-10-19,1902,10,19,-2.8,12.2,4.7
"293",1902-10-20,1902,10,20,-5,15.6,5.3
"294",1902-10-21,1902,10,21,3.9,20.6,12.2
"295",1902-10-22,1902,10,22,2.8,22.2,12.5
"296",1902-10-23,1902,10,23,2.2,18.3,10.2
"297",1902-10-24,1902,10,24,1.1,3.9,2.5
"298",1902-10-25,1902,10,25,-5,4.4,-0.3
"299",1902-10-26,1902,10,26,-5,15,5
"300",1902-10-27,1902,10,27,-7.2,10.6,1.7
"301",1902-10-28,1902,10,28,-1.7,18.9,8.6
"302",1902-10-29,1902,10,29,1.1,16.1,8.6
"303",1902-10-30,1902,10,30,1.7,13.9,7.8
"304",1902-10-31,1902,10,31,-1.7,15.6,7
"305",1902-11-01,1902,11,1,-1.7,11.7,5
"306",1902-11-02,1902,11,2,-1.7,11.1,4.7
"307",1902-11-03,1902,11,3,-3.3,10.6,3.6
"308",1902-11-04,1902,11,4,-6.1,3.3,-1.4
"309",1902-11-05,1902,11,5,-7.8,-1.1,-4.5
"310",1902-11-06,1902,11,6,-10.6,-2.8,-6.7
"311",1902-11-07,1902,11,7,-13.3,-6.7,-10
"312",1902-11-08,1902,11,8,-17.2,-12.2,-14.7
"313",1902-11-09,1902,11,9,-17.2,-13.9,-15.6
"314",1902-11-10,1902,11,10,-14.4,-11.7,-13.1
"315",1902-11-11,1902,11,11,-17.2,-8.9,-13.1
"316",1902-11-12,1902,11,12,-18.3,-6.7,-12.5
"317",1902-11-13,1902,11,13,-13.3,5.6,-3.8
"318",1902-11-14,1902,11,14,-11.1,3.3,-3.9
"319",1902-11-15,1902,11,15,-13.3,-1.7,-7.5
"320",1902-11-16,1902,11,16,-1.1,6.1,2.5
"321",1902-11-17,1902,11,17,1.1,9.4,5.2
"322",1902-11-18,1902,11,18,0.6,6.7,3.6
"323",1902-11-19,1902,11,19,-8.3,6.7,-0.8
"324",1902-11-20,1902,11,20,-6.1,4.4,-0.8
"325",1902-11-21,1902,11,21,2.8,8.3,5.6
"326",1902-11-22,1902,11,22,-5,8.3,1.7
"327",1902-11-23,1902,11,23,-2.8,15,6.1
"328",1902-11-24,1902,11,24,-3.3,6.1,1.4
"329",1902-11-25,1902,11,25,-4.4,7.2,1.4
"330",1902-11-26,1902,11,26,-2.2,5,1.4
"331",1902-11-27,1902,11,27,-0.6,8.3,3.9
"332",1902-11-28,1902,11,28,-12.8,2.8,-5
"333",1902-11-29,1902,11,29,-13.3,-0.6,-7
"334",1902-11-30,1902,11,30,-7.8,6.1,-0.8
"335",1902-12-01,1902,12,1,-3.3,4.4,0.6
"336",1902-12-02,1902,12,2,-12.2,-1.7,-7
"337",1902-12-03,1902,12,3,-18.9,-7.2,-13.1
"338",1902-12-04,1902,12,4,-15,0,-7.5
"339",1902-12-05,1902,12,5,-27.2,-13.9,-20.6
"340",1902-12-06,1902,12,6,-28.9,-17.8,-23.4
"341",1902-12-07,1902,12,7,-29.4,-19.4,-24.4
"342",1902-12-08,1902,12,8,-27.8,-13.9,-20.9
"343",1902-12-09,1902,12,9,-18.9,-1.7,-10.3
"344",1902-12-10,1902,12,10,-19.4,-15.6,-17.5
"345",1902-12-11,1902,12,11,-27.2,-14.4,-20.8
"346",1902-12-12,1902,12,12,-26.1,-5.6,-15.9
"347",1902-12-13,1902,12,13,-6.7,1.1,-2.8
"348",1902-12-14,1902,12,14,-16.1,3.3,-6.4
"349",1902-12-15,1902,12,15,-6.7,-0.6,-3.6
"350",1902-12-16,1902,12,16,-1.7,5,1.6
"351",1902-12-17,1902,12,17,-2.8,2.8,0
"352",1902-12-18,1902,12,18,1.7,8.9,5.3
"353",1902-12-19,1902,12,19,-1.1,7.2,3
"354",1902-12-20,1902,12,20,2.2,6.7,4.5
"355",1902-12-21,1902,12,21,-11.7,3.9,-3.9
"356",1902-12-22,1902,12,22,-11.7,-1.7,-6.7
"357",1902-12-23,1902,12,23,-18.9,6.1,-6.4
"358",1902-12-24,1902,12,24,-25,-15,-20
"359",1902-12-25,1902,12,25,-22.8,3.3,-9.8
"360",1902-12-26,1902,12,26,-3.9,11.7,3.9
"361",1902-12-27,1902,12,27,-4.4,8.3,2
"362",1902-12-28,1902,12,28,-7.8,1.1,-3.3
"363",1902-12-29,1902,12,29,-5.6,1.1,-2.2
"364",1902-12-30,1902,12,30,-4.4,4.4,0
"365",1902-12-31,1902,12,31,-4.4,5.6,0.6
"366",1903-01-01,1903,1,1,-8.9,0,-4.5
"367",1903-01-02,1903,1,2,-12.2,1.7,-5.3
"368",1903-01-03,1903,1,3,0,7.2,3.6
"369",1903-01-04,1903,1,4,-6.1,6.7,0.3
"370",1903-01-05,1903,1,5,2.2,9.4,5.8
"371",1903-01-06,1903,1,6,-3.3,13.3,5
"372",1903-01-07,1903,1,7,-13.9,3.9,-5
"373",1903-01-08,1903,1,8,-11.7,0.6,-5.6
"374",1903-01-09,1903,1,9,-15.6,-3.3,-9.4
"375",1903-01-10,1903,1,10,-13.9,4.4,-4.8
"376",1903-01-11,1903,1,11,-23.9,-10,-17
"377",1903-01-12,1903,1,12,-20.6,0,-10.3
"378",1903-01-13,1903,1,13,-3.3,3.3,0
"379",1903-01-14,1903,1,14,-1.1,7.2,3
"380",1903-01-15,1903,1,15,-2.2,12.2,5
"381",1903-01-16,1903,1,16,-8.9,8.9,0
"382",1903-01-17,1903,1,17,-8.3,3.9,-2.2
"383",1903-01-18,1903,1,18,-11.1,1.7,-4.7
"384",1903-01-19,1903,1,19,-1.1,6.7,2.8
"385",1903-01-20,1903,1,20,-12.8,6.7,-3.1
"386",1903-01-21,1903,1,21,-13.3,6.1,-3.6
"387",1903-01-22,1903,1,22,-15,-8.9,-11.9
"388",1903-01-23,1903,1,23,-13.9,7.2,-3.4
"389",1903-01-24,1903,1,24,-3.3,7.2,2
"390",1903-01-25,1903,1,25,-4.4,9.4,2.5
"391",1903-01-26,1903,1,26,-23.3,2.8,-10.2
"392",1903-01-27,1903,1,27,-23.9,-12.2,-18.1
"393",1903-01-28,1903,1,28,-28.9,-15.6,-22.2
"394",1903-01-29,1903,1,29,-28.9,-6.7,-17.8
"395",1903-01-30,1903,1,30,-9.4,-1.1,-5.2
"396",1903-01-31,1903,1,31,-14.4,1.7,-6.4
"397",1903-02-01,1903,2,1,-18.3,0.6,-8.8
"398",1903-02-02,1903,2,2,-21.7,-7.8,-14.8
"399",1903-02-03,1903,2,3,-12.8,-0.6,-6.7
"400",1903-02-04,1903,2,4,-8.9,0.6,-4.2
"401",1903-02-05,1903,2,5,-20,-1.7,-10.8
"402",1903-02-06,1903,2,6,-17.8,-3.9,-10.8
"403",1903-02-07,1903,2,7,-6.1,5,-0.6
"404",1903-02-08,1903,2,8,-3.9,4.4,0.3
"405",1903-02-09,1903,2,9,-1.1,6.1,2.5
"406",1903-02-10,1903,2,10,-0.6,7.8,3.6
"407",1903-02-11,1903,2,11,-13.9,3.9,-5
"408",1903-02-12,1903,2,12,-17.8,-2.2,-10
"409",1903-02-13,1903,2,13,-27.8,-1.7,-14.8
"410",1903-02-14,1903,2,14,-28.9,-13.3,-21.1
"411",1903-02-15,1903,2,15,-28.9,-21.1,-25
"412",1903-02-16,1903,2,16,-23.3,-10.6,-16.9
"413",1903-02-17,1903,2,17,-11.1,0.6,-5.2
"414",1903-02-18,1903,2,18,-7.8,1.7,-3
"415",1903-02-19,1903,2,19,-11.1,6.7,-2.2
"416",1903-02-20,1903,2,20,-12.2,7.8,-2.2
"417",1903-02-21,1903,2,21,-11.1,6.7,-2.2
"418",1903-02-22,1903,2,22,0,12.2,6.1
"419",1903-02-23,1903,2,23,-5,4.4,-0.3
"420",1903-02-24,1903,2,24,-6.1,9.4,1.6
"421",1903-02-25,1903,2,25,-5.6,12.8,3.6
"422",1903-02-26,1903,2,26,-2.2,10,3.9
"423",1903-02-27,1903,2,27,-5.6,10,2.2
"424",1903-02-28,1903,2,28,-13.3,-3.3,-8.3
"425",1903-03-01,1903,3,1,-11.7,4.4,-3.7
"426",1903-03-02,1903,3,2,-10,3.9,-3
"427",1903-03-03,1903,3,3,-23.3,-5,-14.2
"428",1903-03-04,1903,3,4,-21.1,-4.4,-12.8
"429",1903-03-05,1903,3,5,-15.6,-5,-10.3
"430",1903-03-06,1903,3,6,-7.2,5,-1.1
"431",1903-03-07,1903,3,7,-5.6,3.9,-0.9
"432",1903-03-08,1903,3,8,-17.2,2.8,-7.2
"433",1903-03-09,1903,3,9,-27.2,-11.1,-19.1
"434",1903-03-10,1903,3,10,-25.6,-0.6,-13.1
"435",1903-03-11,1903,3,11,-18.3,-10,-14.2
"436",1903-03-12,1903,3,12,-26.1,-13.3,-19.7
"437",1903-03-13,1903,3,13,-35.6,-11.1,-23.4
"438",1903-03-14,1903,3,14,-28.3,-12.8,-20.6
"439",1903-03-15,1903,3,15,-19.4,-3.9,-11.7
"440",1903-03-16,1903,3,16,-20,-0.6,-10.3
"441",1903-03-17,1903,3,17,-15.6,2.8,-6.4
"442",1903-03-18,1903,3,18,-11.7,-1.7,-6.7
"443",1903-03-19,1903,3,19,-21.7,-3.9,-12.8
"444",1903-03-20,1903,3,20,-15.6,2.2,-6.7
"445",1903-03-21,1903,3,21,-8.9,5.6,-1.6
"446",1903-03-22,1903,3,22,-8.9,1.7,-3.6
"447",1903-03-23,1903,3,23,-9.4,3.3,-3
"448",1903-03-24,1903,3,24,-7.2,10,1.4
"449",1903-03-25,1903,3,25,-13.9,-6.1,-10
"450",1903-03-26,1903,3,26,-13.9,-7.8,-10.8
"451",1903-03-27,1903,3,27,-8.9,5.6,-1.6
"452",1903-03-28,1903,3,28,-7.2,6.7,-0.2
"453",1903-03-29,1903,3,29,1.1,12.8,7
"454",1903-03-30,1903,3,30,-0.6,12.8,6.1
"455",1903-03-31,1903,3,31,1.7,12.2,7
"456",1903-04-01,1903,4,1,-3.9,12.2,4.2
"457",1903-04-02,1903,4,2,-5.6,2.8,-1.4
"458",1903-04-03,1903,4,3,-1.1,11.7,5.3
"459",1903-04-04,1903,4,4,-3.3,12.2,4.5
"460",1903-04-05,1903,4,5,-7.8,1.1,-3.3
"461",1903-04-06,1903,4,6,-1.1,10,4.5
"462",1903-04-07,1903,4,7,1.1,10,5.5
"463",1903-04-08,1903,4,8,-2.8,11.1,4.1
"464",1903-04-09,1903,4,9,-1.1,9.4,4.2
"465",1903-04-10,1903,4,10,-1.7,12.2,5.3
"466",1903-04-11,1903,4,11,-5.6,6.1,0.2
"467",1903-04-12,1903,4,12,-6.1,7.2,0.5
"468",1903-04-13,1903,4,13,-2.2,9.4,3.6
"469",1903-04-14,1903,4,14,-2.2,15.6,6.7
"470",1903-04-15,1903,4,15,-1.7,16.7,7.5
"471",1903-04-16,1903,4,16,1.7,16.7,9.2
