"","LOCAL_TIME","LOCAL_YEAR","LOCAL_MONTH","LOCAL_DAY","MIN_TEMPERATURE","MAX_TEMPERATURE","MEAN_TEMPERATURE"
"46",1900-08-15,1900,8,15,3.9,17.8,10.8
"47",1900-08-16,1900,8,16,1.7,16.7,9.2
"48",1900-08-17,1900,8,17,5.6,16.1,10.9
"49",1900-08-18,1900,8,18,6.7,16.7,11.7
"50",1900-08-19,1900,8,19,3.3,17.2,10.2
"51",1900-08-20,1900,8,20,-1.7,17.8,8.1
"52",1900-08-21,1900,8,21,3.9,16.7,10.3
"53",1900-08-22,1900,8,22,6.1,11.7,8.9
"54",1900-08-23,1900,8,23,1.1,13.9,7.5
"55",1900-08-24,1900,8,24,5.6,16.1,10.9
"56",1900-08-25,1900,8,25,8.3,15.6,11.9
"57",1900-08-26,1900,8,26,6.1,16.1,11.1
"58",1900-08-27,1900,8,27,1.1,11.1,6.1
"59",1900-08-28,1900,8,28,7.8,10.6,9.2
"60",1900-08-29,1900,8,29,8.9,15,11.9
"61",1900-08-30,1900,8,30,3.3,14.4,8.8
"62",1900-08-31,1900,8,31,7.2,14.4,10.8
"63",1904-11-01,1904,11,1,-15,0,-7.5
"64",1904-11-02,1904,11,2,-13.9,-4.4,-9.2
"65",1904-11-03,1904,11,3,-6.1,2.2,-2
"66",1904-11-04,1904,11,4,-9.4,1.1,-4.2
"67",1904-11-05,1904,11,5,-11.1,1.1,-5
"68",1904-11-06,1904,11,6,-11.7,1.1,-5.3
"69",1904-11-07,1904,11,7,-12.2,1.1,-5.6
"70",1904-11-08,1904,11,8,-9.4,5,-2.2
"71",1904-11-09,1904,11,9,-2.2,6.1,2
"72",1904-11-10,1904,11,10,-2.8,4.4,0.8
"73",1904-11-11,1904,11,11,-15.6,-7.2,-11.4
"74",1904-11-12,1904,11,12,-15,-6.7,-10.8
"75",1904-11-13,1904,11,13,-12.2,-10,-11.1
"76",1904-11-14,1904,11,14,-22.2,1.1,-10.5
"77",1904-11-15,1904,11,15,-16.1,-4.4,-10.2
"78",1904-11-16,1904,11,16,-21.1,-9.4,-15.2
"79",1904-11-17,1904,11,17,-23.9,-15,-19.5
"80",1904-11-18,1904,11,18,-31.7,-5.6,-18.6
"81",1904-11-19,1904,11,19,-18.9,-3.9,-11.4
"82",1904-11-20,1904,11,20,-12.2,-12.2,-12.2
"83",1904-11-21,1904,11,21,-17.8,-12.8,-15.3
"84",1904-11-22,1904,11,22,-21.1,-15,-18.1
"85",1904-11-23,1904,11,23,-25.6,-17.8,-21.7
"86",1904-11-24,1904,11,24,-23.3,-16.1,-19.7
"87",1904-11-25,1904,11,25,-20.6,-16.1,-18.4
"88",1904-11-26,1904,11,26,-21.1,-16.7,-18.9
"89",1904-11-27,1904,11,27,-26.7,-10.6,-18.6
"90",1904-11-28,1904,11,28,-20.6,-9.4,-15
"91",1904-11-29,1904,11,29,-16.7,-10.6,-13.6
"92",1904-11-30,1904,11,30,-15.6,-3.9,-9.8
"93",1904-12-01,1904,12,1,-15.6,-6.7,-11.2
"94",1904-12-02,1904,12,2,-15.6,1.7,-7
"95",1904-12-03,1904,12,3,-8.9,3.9,-2.5
"96",1904-12-04,1904,12,4,-1.1,0,-0.6
"97",1904-12-05,1904,12,5,-6.1,0.6,-2.8
"98",1904-12-06,1904,12,6,-7.2,1.1,-3
"99",1904-12-07,1904,12,7,-6.7,1.1,-2.8
"100",1904-12-08,1904,12,8,-1.7,2.2,0.3
"101",1904-12-09,1904,12,9,-14.4,-3.9,-9.2
"102",1904-12-10,1904,12,10,-15,-1.1,-8.1
"103",1904-12-11,1904,12,11,-17.8,-6.1,-12
"104",1904-12-12,1904,12,12,-16.1,-6.7,-11.4
"105",1904-12-13,1904,12,13,-12.2,-9.4,-10.8
"106",1904-12-14,1904,12,14,-16.1,-13.9,-15
"107",1904-12-15,1904,12,15,-23.3,-12.2,-17.8
"108",1904-12-16,1904,12,16,-20.6,-5,-12.8
"109",1904-12-17,1904,12,17,-20.6,-3.3,-12
"110",1904-12-18,1904,12,18,-16.1,-10.6,-13.4
"111",1904-12-19,1904,12,19,-20,-12.2,-16.1
"112",1904-12-20,1904,12,20,-22.2,-14.4,-18.3
"113",1904-12-21,1904,12,21,-31.1,-13.3,-22.2
"114",1904-12-22,1904,12,22,-16.7,-13.3,-15
"115",1904-12-23,1904,12,23,-28.9,-23.3,-26.1
"116",1904-12-24,1904,12,24,-34.4,-25,-29.7
"117",1904-12-25,1904,12,25,-30.6,-21.7,-26.1
"118",1904-12-26,1904,12,26,-33.3,-5,-19.1
"119",1904-12-27,1904,12,27,-25,2.2,-11.4
"120",1904-12-28,1904,12,28,-5,6.7,0.8
"121",1904-12-29,1904,12,29,-25.6,1.1,-12.2
"122",1904-12-30,1904,12,30,-26.1,-7.8,-16.9
"123",1904-12-31,1904,12,31,-18.3,-6.7,-12.5
"124",1905-01-01,1905,1,1,-20.6,-12.8,-16.7
"125",1905-01-02,1905,1,2,-22.8,-7.2,-15
"126",1905-01-03,1905,1,3,-18.3,-11.1,-14.7
"127",1905-01-04,1905,1,4,-12.8,-3.9,-8.3
"128",1905-01-05,1905,1,5,-20,-0.6,-10.3
"129",1905-01-06,1905,1,6,-20.6,-5.6,-13.1
"130",1905-01-07,1905,1,7,-22.8,-6.7,-14.8
"131",1905-01-08,1905,1,8,-11.1,-5.6,-8.3
"132",1905-01-09,1905,1,9,-23.9,-6.7,-15.3
"133",1905-01-10,1905,1,10,-20,-12.8,-16.4
"134",1905-01-11,1905,1,11,-20,-11.7,-15.9
"135",1905-01-12,1905,1,12,-16.7,-11.7,-14.2
"136",1905-01-13,1905,1,13,-24.4,-12.2,-18.3
"137",1905-01-14,1905,1,14,-31.1,-17.8,-24.5
"138",1905-01-15,1905,1,15,-20,-15.6,-17.8
"139",1905-01-16,1905,1,16,-16.1,-8.9,-12.5
"140",1905-01-17,1905,1,17,-13.9,-6.1,-10
"141",1905-01-18,1905,1,18,-15,-11.1,-13.1
"142",1905-01-19,1905,1,19,-21.1,-13.3,-17.2
"143",1905-01-20,1905,1,20,-21.7,-19.4,-20.6
"144",1905-01-21,1905,1,21,-26.1,-20.6,-23.4
"145",1905-01-22,1905,1,22,-31.7,-13.9,-22.8
"146",1905-01-23,1905,1,23,-27.8,-18.3,-23.1
"147",1905-01-24,1905,1,24,-21.1,-16.7,-18.9
"148",1905-01-25,1905,1,25,-26.1,-21.1,-23.6
"149",1905-01-26,1905,1,26,-28.9,-22.8,-25.9
"150",1905-01-27,1905,1,27,-44.4,-25.6,-35
"151",1905-01-28,1905,1,28,-41.1,-30,-35.5
"152",1905-01-29,1905,1,29,-43.3,-27.8,-35.6
"153",1905-01-30,1905,1,30,-42.8,-30,-36.4
"154",1905-01-31,1905,1,31,-43.3,-32.8,-38
"155",1905-02-01,1905,2,1,-37.8,-19.4,-28.6
"156",1905-02-02,1905,2,2,-40,-21.1,-30.6
"157",1905-02-03,1905,2,3,-37.8,-25,-31.4
"158",1905-02-04,1905,2,4,-36.1,-25,-30.6
"159",1905-02-05,1905,2,5,-22.8,-18.3,-20.6
"160",1905-02-06,1905,2,6,-36.7,-16.7,-26.7
"161",1905-02-07,1905,2,7,-36.7,-18.3,-27.5
"162",1905-02-08,1905,2,8,-34.4,-14.4,-24.4
"163",1905-02-09,1905,2,9,-37.2,-16.1,-26.7
"164",1905-02-10,1905,2,10,-34.4,-17.2,-25.8
"165",1905-02-11,1905,2,11,-20.6,-12.2,-16.4
"166",1905-02-12,1905,2,12,-21.7,-3.3,-12.5
"167",1905-02-13,1905,2,13,-3.9,-0.6,-2.2
"168",1905-02-14,1905,2,14,-4.4,-1.1,-2.8
"169",1905-02-15,1905,2,15,-28.9,-1.1,-15
"170",1905-02-16,1905,2,16,-26.1,-6.7,-16.4
"171",1905-02-17,1905,2,17,-22.2,-11.7,-16.9
"172",1905-02-18,1905,2,18,-22.2,-11.1,-16.6
"173",1905-02-19,1905,2,19,-27.8,-1.1,-14.5
"174",1905-02-20,1905,2,20,-20.6,-12.2,-16.4
"175",1905-02-21,1905,2,21,-21.1,-9.4,-15.2
"176",1905-02-22,1905,2,22,-28.9,-6.7,-17.8
"177",1905-02-23,1905,2,23,-26.1,-16.7,-21.4
"178",1905-02-24,1905,2,24,-23.3,-12.2,-17.8
"179",1905-02-25,1905,2,25,-18.3,-5,-11.7
"180",1905-02-26,1905,2,26,-6.7,4.4,-1.1
"181",1905-02-27,1905,2,27,-7.2,4.4,-1.4
"182",1905-02-28,1905,2,28,-4.4,4.4,0
"183",1905-03-01,1905,3,1,-10,5,-2.5
"184",1905-03-02,1905,3,2,-10.6,1.7,-4.5
"185",1905-03-03,1905,3,3,-23.9,0.6,-11.7
"186",1905-03-04,1905,3,4,-20.6,-5.6,-13.1
"187",1905-03-05,1905,3,5,-16.1,-2.2,-9.2
"188",1905-03-06,1905,3,6,-10,0.6,-4.7
"189",1905-03-07,1905,3,7,-10,0,-5
"190",1905-03-08,1905,3,8,-16.7,8.3,-4.2
"191",1905-03-09,1905,3,9,-7.2,3.9,-1.7
"192",1905-03-10,1905,3,10,-16.7,6.1,-5.3
"193",1905-03-11,1905,3,11,-16.7,4.4,-6.1
"194",1905-03-12,1905,3,12,-23.9,-1.1,-12.5
"195",1905-03-13,1905,3,13,-26.1,-6.7,-16.4
"196",1905-03-14,1905,3,14,-16.1,-3.9,-10
"197",1905-03-15,1905,3,15,-15.6,-1.1,-8.3
"198",1905-03-16,1905,3,16,-12.2,-10,-11.1
"199",1905-03-17,1905,3,17,-6.7,-3.9,-5.3
"200",1905-03-18,1905,3,18,-3.9,4.4,0.3
"201",1905-03-19,1905,3,19,-16.7,3.3,-6.7
"202",1905-03-20,1905,3,20,-6.7,-1.7,-4.2
"203",1905-03-21,1905,3,21,-9.4,5.6,-1.9
"204",1905-03-22,1905,3,22,-10,2.8,-3.6
"205",1905-03-23,1905,3,23,-5,4.4,-0.3
"206",1905-03-24,1905,3,24,-10,-1.1,-5.5
"207",1905-03-25,1905,3,25,-9.4,0.6,-4.4
"208",1905-03-26,1905,3,26,-10,4.4,-2.8
"209",1905-03-27,1905,3,27,-12.8,1.1,-5.9
"210",1905-03-28,1905,3,28,-10,1.7,-4.2
"211",1905-03-29,1905,3,29,-9.4,3.9,-2.8
"212",1905-03-30,1905,3,30,-16.1,5,-5.6
"213",1905-03-31,1905,3,31,-13.3,1.7,-5.8
"214",1905-04-01,1905,4,1,-13.3,1.7,-5.8
"215",1905-04-02,1905,4,2,-2.2,5,1.4
"216",1905-04-03,1905,4,3,-11.7,3.3,-4.2
"217",1905-04-04,1905,4,4,-3.9,1.7,-1.1
"218",1905-04-05,1905,4,5,-2.2,8.9,3.4
"219",1905-04-06,1905,4,6,-4.4,3.3,-0.6
"220",1905-04-07,1905,4,7,-10,4.4,-2.8
"221",1905-04-08,1905,4,8,-13.3,1.7,-5.8
"222",1905-04-09,1905,4,9,-10,3.3,-3.3
"223",1905-04-10,1905,4,10,-0.6,2.8,1.1
"224",1905-04-11,1905,4,11,-11.1,4.4,-3.3
"225",1905-04-12,1905,4,12,-11.1,3.9,-3.6
"226",1905-04-13,1905,4,13,-7.8,3.3,-2.2
"227",1905-04-14,1905,4,14,-15.6,2.2,-6.7
"228",1905-04-15,1905,4,15,-11.1,1.1,-5
"229",1905-04-16,1905,4,16,-10.6,-2.8,-6.7
"230",1905-04-17,1905,4,17,-15.6,-0.6,-8.1
"231",1905-04-18,1905,4,18,-12.2,4.4,-3.9
"232",1905-04-19,1905,4,19,-11.7,3.9,-3.9
"233",1905-04-20,1905,4,20,-12.2,5,-3.6
"234",1905-04-21,1905,4,21,-11.1,5.6,-2.7
"235",1905-04-22,1905,4,22,-5,7.2,1.1
"236",1905-04-23,1905,4,23,1.7,7.2,4.5
"237",1905-04-24,1905,4,24,-1.1,6.1,2.5
"238",1905-04-25,1905,4,25,-3.3,7.2,2
"239",1905-04-26,1905,4,26,-2.8,6.7,2
"240",1905-04-27,1905,4,27,-7.8,7.8,0
"241",1905-04-28,1905,4,28,-0.6,8.9,4.2
"242",1905-04-29,1905,4,29,-6.1,6.1,0
"243",1905-04-30,1905,4,30,-6.1,5,-0.6
"244",1905-05-01,1905,5,1,-10.6,5.6,-2.5
"245",1905-05-02,1905,5,2,-6.7,8.9,1.1
"246",1905-05-03,1905,5,3,-3.9,8.3,2.2
"247",1905-05-04,1905,5,4,3.3,8.9,6.1
"248",1905-05-05,1905,5,5,-1.7,8.9,3.6
"249",1905-05-06,1905,5,6,-6.7,7.2,0.2
"250",1905-05-07,1905,5,7,1.1,10,5.5
"251",1905-05-08,1905,5,8,-1.7,12.8,5.6
"252",1905-05-09,1905,5,9,-1.1,11.7,5.3
"253",1905-05-10,1905,5,10,-5,9.4,2.2
"254",1905-05-11,1905,5,11,-2.8,12.2,4.7
"255",1905-05-12,1905,5,12,8.9,10,9.4
"256",1905-05-13,1905,5,13,-5.6,10.6,2.5
"257",1905-05-14,1905,5,14,-6.1,8.3,1.1
"258",1905-05-15,1905,5,15,-0.6,8.9,4.2
"259",1905-05-16,1905,5,16,3.9,8.3,6.1
"260",1905-05-17,1905,5,17,-5.6,9.4,1.9
"261",1905-05-18,1905,5,18,-1.7,11.1,4.7
"262",1905-05-19,1905,5,19,-5.6,11.7,3.1
"263",1905-05-20,1905,5,20,-5,12.2,3.6
"264",1905-05-21,1905,5,21,-3.9,13.9,5
"265",1905-05-22,1905,5,22,1.7,15.6,8.7
"266",1905-05-23,1905,5,23,7.2,21.1,14.2
"267",1905-05-24,1905,5,24,-3.3,18.3,7.5
"268",1905-05-25,1905,5,25,6.1,22.2,14.2
"269",1905-05-26,1905,5,26,6.7,23.3,15
"270",1905-05-27,1905,5,27,5,23.9,14.5
"271",1905-05-28,1905,5,28,2.2,24.4,13.3
"272",1905-05-29,1905,5,29,3.3,22.2,12.8
"273",1905-05-30,1905,5,30,-1.1,24.4,11.7
"274",1905-05-31,1905,5,31,-0.6,23.9,11.7
"275",1905-06-01,1905,6,1,4.4,23.9,14.2
"276",1905-06-02,1905,6,2,0.6,20.6,10.6
"277",1905-06-03,1905,6,3,6.7,22.2,14.4
"278",1905-06-04,1905,6,4,7.2,21.1,14.2
"279",1905-06-05,1905,6,5,-1.1,16.7,7.8
"280",1905-06-06,1905,6,6,4.4,22.2,13.3
"281",1905-06-07,1905,6,7,1.7,18.9,10.3
"282",1905-06-08,1905,6,8,9.4,21.7,15.6
"283",1905-06-09,1905,6,9,6.7,22.2,14.4
"284",1905-06-10,1905,6,10,-1.1,17.8,8.3
"285",1905-06-11,1905,6,11,0,15,7.5
"286",1905-06-12,1905,6,12,3.9,11.1,7.5
"287",1905-06-13,1905,6,13,-6.1,11.7,2.8
"288",1905-06-14,1905,6,14,-1.7,13.3,5.8
"289",1905-06-15,1905,6,15,4.4,18.9,11.7
"290",1905-06-16,1905,6,16,-0.6,16.1,7.8
"291",1905-06-17,1905,6,17,4.4,12.8,8.6
"292",1905-06-18,1905,6,18,2.2,16.1,9.2
"293",1905-06-19,1905,6,19,-0.6,20,9.7
"294",1905-06-20,1905,6,20,4.4,22.2,13.3
"295",1905-06-21,1905,6,21,3.3,24.4,13.9
"296",1905-06-22,1905,6,22,5.6,27.2,16.4
"297",1905-06-23,1905,6,23,5,25.6,15.3
"298",1905-06-24,1905,6,24,9.4,27.8,18.6
"299",1905-06-25,1905,6,25,5,26.7,15.8
"300",1905-06-26,1905,6,26,6.7,23.9,15.3
"301",1905-06-27,1905,6,27,6.1,18.9,12.5
"302",1905-06-28,1905,6,28,0.6,13.3,7
"303",1905-06-29,1905,6,29,7.2,18.9,13.1
"304",1905-06-30,1905,6,30,5.6,19.4,12.5
"305",1905-07-01,1905,7,1,2.2,20,11.1
"306",1905-07-02,1905,7,2,3.9,22.2,13
"307",1905-07-03,1905,7,3,7.2,21.7,14.4
"308",1905-07-04,1905,7,4,5.6,21.1,13.4
"309",1905-07-05,1905,7,5,5.6,15,10.3
"310",1905-07-06,1905,7,6,3.3,13.9,8.6
"311",1905-07-07,1905,7,7,5,13.3,9.2
"312",1905-07-08,1905,7,8,5.6,15,10.3
"313",1905-07-09,1905,7,9,0.6,18.9,9.8
"314",1905-07-10,1905,7,10,2.8,20.6,11.7
"315",1905-07-11,1905,7,11,6.1,19.4,12.8
"316",1905-07-12,1905,7,12,3.3,15,9.2
"317",1905-07-13,1905,7,13,2.2,19.4,10.8
"318",1905-07-14,1905,7,14,3.9,17.8,10.8
"319",1905-07-15,1905,7,15,7.2,25,16.1
"320",1905-07-16,1905,7,16,8.3,13.3,10.8
"321",1905-07-17,1905,7,17,7.2,16.1,11.7
"322",1905-07-18,1905,7,18,2.8,17.2,10
"323",1905-07-19,1905,7,19,4.4,22.2,13.3
"324",1905-07-20,1905,7,20,6.1,26.1,16.1
"325",1905-07-21,1905,7,21,5.6,25.6,15.6
"326",1905-07-22,1905,7,22,6.1,26.7,16.4
"327",1905-07-23,1905,7,23,6.7,28.3,17.5
"328",1905-07-24,1905,7,24,5.6,25,15.3
"329",1905-07-25,1905,7,25,7.2,26.1,16.7
"330",1905-07-26,1905,7,26,8.9,28.3,18.6
"331",1905-07-27,1905,7,27,9.4,28.3,18.9
"332",1905-07-28,1905,7,28,3.3,18.9,11.1
"333",1905-07-29,1905,7,29,7.2,25,16.1
"334",1905-07-30,1905,7,30,5,23.3,14.2
"335",1905-07-31,1905,7,31,2.2,21.7,11.9
"336",1905-08-01,1905,8,1,4.4,25,14.7
"337",1905-08-02,1905,8,2,12.2,23.9,18.1
"338",1905-08-03,1905,8,3,5,22.2,13.6
"339",1905-08-04,1905,8,4,10,23.3,16.6
"340",1905-08-05,1905,8,5,7.2,22.2,14.7
"341",1905-08-06,1905,8,6,0.6,19.4,10
"342",1905-08-07,1905,8,7,10,18.9,14.5
"343",1905-08-08,1905,8,8,1.1,18.9,10
"344",1905-08-09,1905,8,9,5,15.6,10.3
"345",1905-08-10,1905,8,10,0,16.7,8.3
"346",1905-08-11,1905,8,11,9.4,16.7,13.1
"347",1905-08-12,1905,8,12,7.2,17.8,12.5
"348",1905-08-13,1905,8,13,3.3,16.1,9.7
"349",1905-08-14,1905,8,14,4.4,17.8,11.1
"350",1905-08-15,1905,8,15,5.6,15.6,10.6
"351",1905-08-16,1905,8,16,3.3,17.8,10.6
"352",1905-08-17,1905,8,17,8.3,18.9,13.6
"353",1905-08-18,1905,8,18,6.1,18.3,12.2
"354",1905-08-19,1905,8,19,6.1,12.8,9.5
"355",1905-08-20,1905,8,20,7.8,16.1,12
"356",1905-08-21,1905,8,21,7.2,16.1,11.7
"357",1905-08-22,1905,8,22,7.2,15,11.1
"358",1905-08-23,1905,8,23,0.6,17.2,8.9
"359",1905-08-24,1905,8,24,-0.6,18.3,8.8
"360",1905-08-25,1905,8,25,7.2,20.6,13.9
"361",1905-08-26,1905,8,26,2.2,16.1,9.2
"362",1905-08-27,1905,8,27,1.7,6.1,3.9
"363",1905-08-28,1905,8,28,-3.9,5.6,0.9
"364",1905-08-29,1905,8,29,3.3,14.4,8.8
"365",1905-08-30,1905,8,30,7.2,18.3,12.8
"366",1905-08-31,1905,8,31,7.2,12.8,10
"367",1905-09-01,1905,9,1,4.4,16.7,10.6
"368",1905-09-02,1905,9,2,-2.8,15.6,6.4
"369",1905-09-03,1905,9,3,0,14.4,7.2
"370",1905-09-04,1905,9,4,1.1,12.2,6.7
"371",1905-09-05,1905,9,5,-1.1,12.2,5.6
"372",1905-09-06,1905,9,6,-1.7,11.1,4.7
"373",1905-09-07,1905,9,7,-2.2,12.2,5
"374",1905-09-08,1905,9,8,-3.9,17.2,6.6
"375",1905-09-09,1905,9,9,4.4,15.6,10
"376",1905-09-10,1905,9,10,-2.2,10.6,4.2
"377",1905-09-11,1905,9,11,4.4,12.2,8.3
"378",1905-09-12,1905,9,12,7.2,13.9,10.6
"379",1905-09-13,1905,9,13,4.4,14.4,9.4
"380",1905-09-14,1905,9,14,1.7,11.7,6.7
"381",1905-09-15,1905,9,15,5.6,12.8,9.2
"382",1905-09-16,1905,9,16,-1.1,12.8,5.9
"383",1905-09-17,1905,9,17,3.9,9.4,6.7
"384",1905-09-18,1905,9,18,0.6,8.9,4.8
"385",1905-09-19,1905,9,19,2.8,10,6.4
"386",1905-09-20,1905,9,20,1.1,6.1,3.6
"387",1905-09-21,1905,9,21,-2.2,10,3.9
"388",1905-09-22,1905,9,22,-1.7,8.9,3.6
"389",1905-09-23,1905,9,23,-2.2,8.9,3.4
"390",1905-09-24,1905,9,24,2.8,8.9,5.9
"391",1905-09-25,1905,9,25,0,1.7,0.8
"392",1905-09-26,1905,9,26,0.6,3.3,2
"393",1905-09-27,1905,9,27,-1.1,2.2,0.6
"394",1905-09-28,1905,9,28,0,2.8,1.4
"395",1905-09-29,1905,9,29,0,7.2,3.6
"396",1905-09-30,1905,9,30,-1.1,5,2
"397",1905-10-01,1905,10,1,-3.3,5.6,1.2
"398",1905-10-02,1905,10,2,-6.7,6.7,0
"399",1905-10-03,1905,10,3,-1.1,6.1,2.5
"400",1905-10-04,1905,10,4,1.1,6.7,3.9
"401",1905-10-05,1905,10,5,-2.8,10,3.6
"402",1905-10-06,1905,10,6,-6.1,7.8,0.8
"403",1905-10-07,1905,10,7,-2.2,6.1,2
"404",1905-10-08,1905,10,8,-7.8,6.1,-0.8
"405",1905-10-09,1905,10,9,0,6.1,3.1
"406",1905-10-10,1905,10,10,0.6,7.8,4.2
"407",1905-10-11,1905,10,11,3.3,11.1,7.2
"408",1905-10-12,1905,10,12,-1.1,5.6,2.2
"409",1905-10-13,1905,10,13,-5,4.4,-0.3
"410",1905-10-14,1905,10,14,-8.9,5,-2
"411",1905-10-15,1905,10,15,-11.1,7.2,-1.9
"412",1905-10-16,1905,10,16,-19.4,2.2,-8.6
"413",1905-10-17,1905,10,17,-15.6,0.6,-7.5
"414",1905-10-18,1905,10,18,-5.6,1.1,-2.2
"415",1905-10-19,1905,10,19,1.1,3.9,2.5
"416",1905-10-20,1905,10,20,-1.7,7.8,3
"417",1905-10-21,1905,10,21,3.3,7.2,5.2
"418",1905-10-22,1905,10,22,-3.9,11.1,3.6
"419",1905-10-23,1905,10,23,-1.7,6.7,2.5
"420",1905-10-24,1905,10,24,-2.2,1.7,-0.3
"421",1905-10-25,1905,10,25,-6.7,0,-3.4
"422",1905-10-26,1905,10,26,-10.6,-3.3,-7
"423",1905-10-27,1905,10,27,-7.8,-5,-6.4
"424",1905-10-28,1905,10,28,-6.7,-2.2,-4.5
"425",1905-10-29,1905,10,29,-5.6,-1.1,-3.4
"426",1905-10-30,1905,10,30,-7.2,-1.7,-4.5
"427",1905-10-31,1905,10,31,-2.2,4.4,1.1
"428",1905-11-01,1905,11,1,-7.8,5.6,-1.1
"429",1905-11-02,1905,11,2,-5,5,0
"430",1905-11-03,1905,11,3,-7.8,2.2,-2.8
"431",1905-11-04,1905,11,4,-3.9,4.4,0.3
"432",1905-11-05,1905,11,5,0,4.4,2.2
"433",1905-11-06,1905,11,6,2.2,9.4,5.8
"434",1905-11-07,1905,11,7,3.9,10,7
"435",1905-11-08,1905,11,8,5.6,10.6,8.1
"436",1905-11-09,1905,11,9,5.6,13.3,9.5
"437",1905-11-10,1905,11,10,3.9,9.4,6.7
"438",1905-11-11,1905,11,11,0.6,7.8,4.2
"439",1905-11-12,1905,11,12,0,4.4,2.2
"440",1905-11-13,1905,11,13,-2.8,5,1.1
"441",1905-11-14,1905,11,14,0.6,3.9,2.2
"442",1905-11-15,1905,11,15,1.1,4.4,2.8
"443",1905-11-16,1905,11,16,-2.2,3.9,0.8
"444",1905-11-17,1905,11,17,-5.6,1.1,-2.2
"445",1905-11-18,1905,11,18,-6.7,-1.1,-3.9
"446",1905-11-19,1905,11,19,-9.4,-1.1,-5.2
"447",1905-11-20,1905,11,20,-12.8,-1.1,-7
"448",1905-11-21,1905,11,21,-2.2,3.9,0.8
"449",1905-11-22,1905,11,22,-12.8,3.3,-4.8
"450",1905-11-23,1905,11,23,-12.2,6.7,-2.8
"451",1905-11-24,1905,11,24,-10,8.3,-0.8
"452",1905-11-25,1905,11,25,-11.1,-3.3,-7.2
"453",1905-11-26,1905,11,26,-16.7,-11.1,-13.9
"454",1905-11-27,1905,11,27,-23.3,-13.9,-18.6
"455",1905-11-28,1905,11,28,-18.9,-14.4,-16.7
"456",1905-11-29,1905,11,29,-25.6,-15,-20.3
"457",1905-11-30,1905,11,30,-20.6,-13.9,-17.2
"458",1905-12-01,1905,12,1,-25,-15.6,-20.3
"459",1905-12-02,1905,12,2,-15.6,-7.8,-11.7
"460",1905-12-03,1905,12,3,-9.4,0,-4.7
"461",1905-12-04,1905,12,4,-18.9,3.3,-7.8
"462",1905-12-05,1905,12,5,-24.4,-18.9,-21.7
"463",1905-12-06,1905,12,6,-34.4,-22.8,-28.6
"464",1905-12-07,1905,12,7,-34.4,-7.8,-21.1
"465",1905-12-08,1905,12,8,-32.8,-21.7,-27.2
"466",1905-12-09,1905,12,9,-21.7,1.1,-10.3
"467",1905-12-10,1905,12,10,-10,2.2,-3.9
