"","LOCAL_TIME","LOCAL_YEAR","LOCAL_MONTH","LOCAL_DAY","MIN_TEMPERATURE","MAX_TEMPERATURE","MEAN_TEMPERATURE"
"62",1896-04-02,1896,4,2,5,11.7,8.4
"63",1896-04-03,1896,4,3,-2.8,8.9,3
"64",1896-04-04,1896,4,4,-3.3,11.1,3.9
"65",1896-04-05,1896,4,5,2.8,12.2,7.5
"66",1896-04-06,1896,4,6,1.1,10,5.5
"67",1896-04-07,1896,4,7,5.6,11.1,8.3
"68",1896-04-08,1896,4,8,2.8,11.1,7
"69",1896-04-09,1896,4,9,1.7,9.4,5.5
"70",1896-04-10,1896,4,10,6.1,12.8,9.5
"71",1896-04-11,1896,4,11,3.9,9.4,6.7
"72",1896-04-12,1896,4,12,4.4,11.7,8.1
"73",1896-04-13,1896,4,13,4.4,10,7.2
"74",1896-04-14,1896,4,14,1.7,11.1,6.4
"75",1896-04-15,1896,4,15,1.1,12.2,6.7
"76",1896-04-16,1896,4,16,-0.6,10.6,5
"77",1896-04-17,1896,4,17,-1.1,12.8,5.9
"78",1896-04-18,1896,4,18,4.4,12.8,8.6
"79",1896-04-19,1896,4,19,0.6,11.7,6.2
"80",1896-04-20,1896,4,20,1.7,14.4,8.1
"81",1896-04-21,1896,4,21,2.8,12.8,7.8
"82",1896-04-22,1896,4,22,4.4,10.6,7.5
"83",1896-04-23,1896,4,23,4.4,12.2,8.3
"84",1896-04-24,1896,4,24,7.2,12.8,10
"85",1896-04-25,1896,4,25,5.6,16.1,10.9
"86",1896-04-26,1896,4,26,5.6,10,7.8
"87",1896-04-27,1896,4,27,6.7,10,8.3
"88",1896-04-28,1896,4,28,3.3,11.1,7.2
"89",1896-04-29,1896,4,29,4.4,13.3,8.9
"90",1896-04-30,1896,4,30,2.8,9.4,6.1
"91",1896-05-01,1896,5,1,5.6,11.1,8.3
"92",1896-05-02,1896,5,2,2.2,11.1,6.7
"93",1896-05-03,1896,5,3,4.4,11.7,8.1
"94",1896-05-04,1896,5,4,5.6,12.8,9.2
"95",1896-05-05,1896,5,5,6.1,12.8,9.5
"96",1896-05-06,1896,5,6,6.7,12.8,9.8
"97",1896-05-07,1896,5,7,7.8,12.2,10
"98",1896-05-08,1896,5,8,2.2,12.2,7.2
"99",1896-05-09,1896,5,9,3.9,15.6,9.8
"100",1896-05-10,1896,5,10,7.2,14.4,10.8
"101",1896-05-11,1896,5,11,4.4,14.4,9.4
"102",1896-05-12,1896,5,12,7.2,12.8,10
"103",1896-05-13,1896,5,13,6.7,17.2,11.9
"104",1896-05-14,1896,5,14,7.2,12.8,10
"105",1896-05-15,1896,5,15,1.7,13.9,7.8
"106",1896-05-16,1896,5,16,5.6,13.9,9.8
"107",1896-05-17,1896,5,17,6.1,13.9,10
"108",1896-05-18,1896,5,18,5,16.7,10.8
"109",1896-05-19,1896,5,19,7.2,15.6,11.4
"110",1896-05-20,1896,5,20,5,15.6,10.3
"111",1896-05-21,1896,5,21,3.3,17.2,10.2
"112",1896-05-22,1896,5,22,6.1,16.7,11.4
"113",1896-05-23,1896,5,23,10,15,12.5
"114",1896-05-24,1896,5,24,6.1,15,10.6
"115",1896-05-25,1896,5,25,6.7,15.6,11.2
"116",1896-05-26,1896,5,26,9.4,16.1,12.8
"117",1896-05-27,1896,5,27,4.4,17.2,10.8
"118",1896-05-28,1896,5,28,11.1,17.8,14.4
"119",1896-05-29,1896,5,29,6.7,19.4,13.1
"120",1896-05-30,1896,5,30,8.9,16.1,12.5
"121",1896-05-31,1896,5,31,5,17.2,11.1
"122",1896-06-01,1896,6,1,8.9,17.2,13.1
"123",1896-06-02,1896,6,2,5.6,17.2,11.4
"124",1896-06-03,1896,6,3,7.2,16.7,11.9
"125",1896-06-04,1896,6,4,9.4,13.9,11.7
"126",1896-06-05,1896,6,5,8.9,15.6,12.2
"127",1896-06-06,1896,6,6,6.7,16.1,11.4
"128",1896-06-07,1896,6,7,7.2,15.6,11.4
"129",1896-06-08,1896,6,8,9.4,15,12.2
"130",1896-06-09,1896,6,9,7.2,15.6,11.4
"131",1896-06-10,1896,6,10,7.2,17.2,12.2
"132",1896-06-11,1896,6,11,7.2,15,11.1
"133",1896-06-12,1896,6,12,10,16.7,13.3
"134",1896-06-13,1896,6,13,3.9,17.8,10.8
"135",1896-06-14,1896,6,14,10.6,17.8,14.2
"136",1896-06-15,1896,6,15,10.6,18.9,14.8
"137",1896-06-16,1896,6,16,7.2,21.7,14.4
"138",1896-06-17,1896,6,17,12.2,19.4,15.8
"139",1896-06-18,1896,6,18,9.4,18.9,14.2
"140",1896-06-19,1896,6,19,11.7,18.3,15
"141",1896-06-20,1896,6,20,5,18.9,12
"142",1896-06-21,1896,6,21,7.8,21.1,14.5
"143",1896-06-22,1896,6,22,9.4,20,14.7
"144",1896-06-23,1896,6,23,12.2,18.9,15.6
"145",1896-06-24,1896,6,24,7.8,17.8,12.8
"146",1896-06-25,1896,6,25,12.8,21.7,17.2
"147",1896-06-26,1896,6,26,11.7,25.6,18.7
"148",1896-06-27,1896,6,27,14.4,25,19.7
"149",1896-06-28,1896,6,28,11.1,21.7,16.4
"150",1896-06-29,1896,6,29,12.8,21.1,17
"151",1896-06-30,1896,6,30,7.2,21.1,14.2
"152",1896-07-01,1896,7,1,8.9,22.8,15.9
"153",1896-07-02,1896,7,2,8.3,22.2,15.2
"154",1896-07-03,1896,7,3,10.6,23.9,17.2
"155",1896-07-04,1896,7,4,11.7,22.2,16.9
"156",1896-07-05,1896,7,5,8.3,24.4,16.4
"157",1896-07-06,1896,7,6,12.8,22.2,17.5
"158",1896-07-07,1896,7,7,13.3,21.7,17.5
"159",1896-07-08,1896,7,8,10,22.8,16.4
"160",1896-07-09,1896,7,9,11.7,26.7,19.2
"161",1896-07-10,1896,7,10,10,22.8,16.4
"162",1896-07-11,1896,7,11,10,22.8,16.4
"163",1896-07-12,1896,7,12,12.2,19.4,15.8
"164",1896-07-13,1896,7,13,8.9,22.2,15.6
"165",1896-07-14,1896,7,14,12.2,23.9,18.1
"166",1896-07-15,1896,7,15,17.2,23.3,20.2
"167",1896-07-16,1896,7,16,15.6,21.7,18.6
"168",1896-07-17,1896,7,17,15,21.1,18.1
"169",1896-07-18,1896,7,18,10,23.9,17
"170",1896-07-19,1896,7,19,15,21.7,18.4
"171",1896-07-20,1896,7,20,16.1,21.7,18.9
"172",1896-07-21,1896,7,21,16.1,22.8,19.5
"173",1896-07-22,1896,7,22,9.4,22.2,15.8
"174",1896-07-23,1896,7,23,7.8,20.6,14.2
"175",1896-07-24,1896,7,24,6.7,20,13.3
"176",1896-07-25,1896,7,25,6.7,18.9,12.8
"177",1896-07-26,1896,7,26,5.6,20,12.8
"178",1896-07-27,1896,7,27,7.2,20,13.6
"179",1896-07-28,1896,7,28,10.6,19.4,15
"180",1896-07-29,1896,7,29,10,20,15
"181",1896-07-30,1896,7,30,6.1,22.2,14.2
"182",1896-07-31,1896,7,31,11.7,22.8,17.2
"183",1896-08-01,1896,8,1,13.9,19.4,16.7
"184",1896-08-02,1896,8,2,11.7,20.6,16.2
"185",1896-08-03,1896,8,3,12.8,20.6,16.7
"186",1896-08-04,1896,8,4,11.1,20,15.6
"187",1896-08-05,1896,8,5,11.7,21.1,16.4
"188",1896-08-06,1896,8,6,8.3,21.7,15
"189",1896-08-07,1896,8,7,12.8,19.4,16.1
"190",1896-08-08,1896,8,8,12.8,19.4,16.1
"191",1896-08-09,1896,8,9,12.8,21.1,17
"192",1896-08-10,1896,8,10,10.6,21.7,16.1
"193",1896-08-11,1896,8,11,6.1,21.1,13.6
"194",1896-08-12,1896,8,12,15.6,21.7,18.6
"195",1896-08-13,1896,8,13,7.8,22.2,15
"196",1896-08-14,1896,8,14,8.3,21.7,15
"197",1896-08-15,1896,8,15,8.3,21.1,14.7
"198",1896-08-16,1896,8,16,7.2,20.6,13.9
"199",1896-08-17,1896,8,17,7.8,20,13.9
"200",1896-08-18,1896,8,18,8.3,19.4,13.9
"201",1896-08-19,1896,8,19,7.8,18.9,13.4
"202",1896-08-20,1896,8,20,6.7,19.4,13.1
"203",1896-08-21,1896,8,21,7.8,21.7,14.8
"204",1896-08-22,1896,8,22,11.7,23.9,17.8
"205",1896-08-23,1896,8,23,8.3,22.8,15.6
"206",1896-08-24,1896,8,24,9.4,22.2,15.8
"207",1896-08-25,1896,8,25,7.8,21.7,14.8
"208",1896-08-26,1896,8,26,11.7,21.1,16.4
"209",1896-08-27,1896,8,27,10.6,21.1,15.9
"210",1896-08-28,1896,8,28,15,20,17.5
"211",1896-08-29,1896,8,29,11.7,21.1,16.4
"212",1896-08-30,1896,8,30,10.6,21.1,15.9
"213",1896-08-31,1896,8,31,15,20,17.5
"214",1896-09-01,1896,9,1,13.9,18.9,16.4
"215",1896-09-02,1896,9,2,11.7,20,15.9
"216",1896-09-03,1896,9,3,13.9,19.4,16.7
"217",1896-09-04,1896,9,4,12.8,20,16.4
"218",1896-09-05,1896,9,5,8.9,20,14.4
"219",1896-09-06,1896,9,6,10.6,20,15.3
"220",1896-09-07,1896,9,7,2.2,18.3,10.2
"221",1896-09-08,1896,9,8,3.9,16.7,10.3
"222",1896-09-09,1896,9,9,1.7,17.2,9.4
"223",1896-09-10,1896,9,10,8.9,14.4,11.7
"224",1896-09-11,1896,9,11,10,16.7,13.3
"225",1896-09-12,1896,9,12,5.6,15.6,10.6
"226",1896-09-13,1896,9,13,10,18.3,14.2
"227",1896-09-14,1896,9,14,1.1,15.6,8.3
"228",1896-09-15,1896,9,15,10,13.3,11.7
"229",1896-09-16,1896,9,16,5,15,10
"230",1896-09-17,1896,9,17,1.7,13.9,7.8
"231",1896-09-18,1896,9,18,8.9,16.1,12.5
"232",1896-09-19,1896,9,19,12.2,17.8,15
"233",1896-09-20,1896,9,20,2.2,17.8,10
"234",1896-09-21,1896,9,21,3.3,16.1,9.7
"235",1896-09-22,1896,9,22,6.1,13.9,10
"236",1896-09-23,1896,9,23,6.7,15,10.8
"237",1896-09-24,1896,9,24,4.4,15,9.7
"238",1896-09-25,1896,9,25,6.7,13.9,10.3
"239",1896-09-26,1896,9,26,0.6,13.9,7.2
"240",1896-09-27,1896,9,27,1.7,14.4,8.1
"241",1896-09-28,1896,9,28,2.2,14.4,8.3
"242",1896-09-29,1896,9,29,3.3,15.6,9.4
"243",1896-09-30,1896,9,30,9.4,15.6,12.5
"244",1896-10-01,1896,10,1,11.1,18.3,14.7
"245",1896-10-02,1896,10,2,11.1,16.1,13.6
"246",1896-10-03,1896,10,3,3.9,13.9,8.9
"247",1896-10-04,1896,10,4,6.7,15.6,11.2
"248",1896-10-05,1896,10,5,6.7,12.8,9.8
"249",1896-10-06,1896,10,6,0.6,14.4,7.5
"250",1896-10-07,1896,10,7,6.1,13.9,10
"251",1896-10-08,1896,10,8,3.3,14.4,8.8
"252",1896-10-09,1896,10,9,2.8,15,8.9
"253",1896-10-10,1896,10,10,7.2,12.8,10
"254",1896-10-11,1896,10,11,7.2,13.9,10.6
"255",1896-10-12,1896,10,12,6.1,13.9,10
"256",1896-10-13,1896,10,13,5.6,15,10.3
"257",1896-10-14,1896,10,14,2.8,12.2,7.5
"258",1896-10-15,1896,10,15,1.7,12.8,7.2
"259",1896-10-16,1896,10,16,1.1,13.9,7.5
"260",1896-10-17,1896,10,17,1.7,13.9,7.8
"261",1896-10-18,1896,10,18,3.3,15.6,9.4
"262",1896-10-19,1896,10,19,6.7,11.1,8.9
"263",1896-10-20,1896,10,20,8.3,12.8,10.6
"264",1896-10-21,1896,10,21,7.2,12.8,10
"265",1896-10-22,1896,10,22,7.8,11.1,9.4
"266",1896-10-23,1896,10,23,3.3,11.7,7.5
"267",1896-10-24,1896,10,24,2.8,10,6.4
"268",1896-10-25,1896,10,25,0,11.7,5.9
"269",1896-10-26,1896,10,26,2.2,12.8,7.5
"270",1896-10-27,1896,10,27,1.7,11.1,6.4
"271",1896-10-28,1896,10,28,3.3,10,6.7
"272",1896-10-29,1896,10,29,6.1,11.1,8.6
"273",1896-10-30,1896,10,30,7.2,11.7,9.5
"274",1896-10-31,1896,10,31,3.3,11.1,7.2
"275",1896-11-01,1896,11,1,3.3,10,6.7
"276",1896-11-02,1896,11,2,7.8,10.6,9.2
"277",1896-11-03,1896,11,3,5.6,10,7.8
"278",1896-11-04,1896,11,4,3.3,9.4,6.4
"279",1896-11-05,1896,11,5,0,7.8,3.9
"280",1896-11-06,1896,11,6,0,8.3,4.2
"281",1896-11-07,1896,11,7,2.2,6.7,4.5
"282",1896-11-08,1896,11,8,4.4,9.4,6.9
"283",1896-11-09,1896,11,9,4.4,8.3,6.4
"284",1896-11-10,1896,11,10,3.9,8.3,6.1
"285",1896-11-11,1896,11,11,1.1,6.1,3.6
"286",1896-11-12,1896,11,12,0.6,7.8,4.2
"287",1896-11-13,1896,11,13,3.3,11.7,7.5
"288",1896-11-14,1896,11,14,3.9,6.7,5.3
"289",1896-11-15,1896,11,15,1.7,4.4,3.1
"290",1896-11-16,1896,11,16,-2.2,3.3,0.6
"291",1896-11-17,1896,11,17,-4.4,1.1,-1.7
"292",1896-11-18,1896,11,18,-3.3,0.6,-1.4
"293",1896-11-19,1896,11,19,-10,0.6,-4.7
"294",1896-11-20,1896,11,20,-11.1,-0.6,-5.8
"295",1896-11-21,1896,11,21,-3.3,0,-1.7
"296",1896-11-22,1896,11,22,-4.4,1.1,-1.7
"297",1896-11-23,1896,11,23,-3.9,2.2,-0.8
"298",1896-11-24,1896,11,24,-10.6,1.1,-4.8
"299",1896-11-25,1896,11,25,-13.3,-3.3,-8.3
"300",1896-11-26,1896,11,26,-11.7,-2.8,-7.3
"301",1896-11-27,1896,11,27,-15,-5,-10
"302",1896-11-28,1896,11,28,-15,-4.4,-9.7
"303",1896-11-29,1896,11,29,-13.3,-2.8,-8.1
"304",1896-11-30,1896,11,30,-4.4,2.2,-1.1
"305",1896-12-01,1896,12,1,0.6,2.2,1.4
"306",1896-12-02,1896,12,2,1.1,8.9,5
"307",1896-12-03,1896,12,3,5,10,7.5
"308",1896-12-04,1896,12,4,4.4,10.6,7.5
"309",1896-12-05,1896,12,5,3.3,7.8,5.5
"310",1896-12-06,1896,12,6,-0.6,6.1,2.8
"311",1896-12-07,1896,12,7,5,8.9,7
"312",1896-12-08,1896,12,8,8.3,11.7,10
"313",1896-12-09,1896,12,9,5.6,10.6,8.1
"314",1896-12-10,1896,12,10,6.1,8.3,7.2
"315",1896-12-11,1896,12,11,3.3,6.7,5
"316",1896-12-12,1896,12,12,4.4,9.4,6.9
"317",1896-12-13,1896,12,13,2.2,9.4,5.8
"318",1896-12-14,1896,12,14,-0.6,4.4,1.9
"319",1896-12-15,1896,12,15,-2.8,4.4,0.8
"320",1896-12-16,1896,12,16,-5,1.1,-2
"321",1896-12-17,1896,12,17,0,3.9,2
"322",1896-12-18,1896,12,18,4.4,7.2,5.8
"323",1896-12-19,1896,12,19,4.4,10,7.2
"324",1896-12-20,1896,12,20,7.2,11.7,9.5
"325",1896-12-21,1896,12,21,7.2,11.1,9.2
"326",1896-12-22,1896,12,22,4.4,7.2,5.8
"327",1896-12-23,1896,12,23,0.6,7.2,3.9
"328",1896-12-24,1896,12,24,4.4,7.8,6.1
"329",1896-12-25,1896,12,25,2.2,7.2,4.7
"330",1896-12-26,1896,12,26,1.1,7.8,4.5
"331",1896-12-27,1896,12,27,2.2,10.6,6.4
"332",1896-12-28,1896,12,28,3.9,9.4,6.7
"333",1896-12-29,1896,12,29,0.6,9.4,5
"334",1896-12-30,1896,12,30,3.9,8.3,6.1
"335",1896-12-31,1896,12,31,4.4,7.2,5.8
"336",1897-01-01,1897,1,1,2.8,6.1,4.5
"337",1897-01-02,1897,1,2,2.8,6.1,4.5
"338",1897-01-03,1897,1,3,-0.6,5,2.2
"339",1897-01-04,1897,1,4,2.8,6.1,4.5
"340",1897-01-05,1897,1,5,5.6,10,7.8
"341",1897-01-06,1897,1,6,7.2,11.1,9.2
"342",1897-01-07,1897,1,7,6.1,10.6,8.3
"343",1897-01-08,1897,1,8,0,7.2,3.6
"344",1897-01-09,1897,1,9,-1.1,5,2
"345",1897-01-10,1897,1,10,-3.3,4.4,0.6
"346",1897-01-11,1897,1,11,-0.6,3.9,1.6
"347",1897-01-12,1897,1,12,1.1,3.9,2.5
"348",1897-01-13,1897,1,13,-1.1,4.4,1.7
"349",1897-01-14,1897,1,14,-3.9,3.3,-0.3
"350",1897-01-15,1897,1,15,-2.2,2.2,0
"351",1897-01-16,1897,1,16,-5,1.7,-1.6
"352",1897-01-17,1897,1,17,-2.2,2.2,0
"353",1897-01-18,1897,1,18,1.1,7.8,4.5
"354",1897-01-19,1897,1,19,1.7,6.1,3.9
"355",1897-01-20,1897,1,20,3.9,10,7
"356",1897-01-21,1897,1,21,4.4,7.8,6.1
"357",1897-01-22,1897,1,22,3.3,6.7,5
"358",1897-01-23,1897,1,23,3.9,6.1,5
"359",1897-01-24,1897,1,24,1.7,5.6,3.7
"360",1897-01-25,1897,1,25,-3.3,2.8,-0.2
"361",1897-01-26,1897,1,26,-7.2,0.6,-3.3
"362",1897-01-27,1897,1,27,-7.8,0,-3.9
"363",1897-01-28,1897,1,28,-3.3,0.6,-1.4
"364",1897-01-29,1897,1,29,0,5,2.5
"365",1897-01-30,1897,1,30,2.2,8.3,5.2
"366",1897-01-31,1897,1,31,3.9,9.4,6.7
"367",1897-02-01,1897,2,1,2.8,9.4,6.1
"368",1897-02-02,1897,2,2,5.6,8.9,7.2
"369",1897-02-03,1897,2,3,5,8.3,6.7
"370",1897-02-04,1897,2,4,5,7.8,6.4
"371",1897-02-05,1897,2,5,1.1,7.2,4.2
"372",1897-02-06,1897,2,6,2.2,7.2,4.7
"373",1897-02-07,1897,2,7,4.4,7.8,6.1
"374",1897-02-08,1897,2,8,3.3,7.8,5.5
"375",1897-02-09,1897,2,9,3.3,7.2,5.2
"376",1897-02-10,1897,2,10,5,7.8,6.4
"377",1897-02-11,1897,2,11,2.2,6.1,4.2
"378",1897-02-12,1897,2,12,1.1,5.6,3.4
"379",1897-02-13,1897,2,13,-2.2,2.8,0.3
"380",1897-02-14,1897,2,14,0,3.3,1.7
"381",1897-02-15,1897,2,15,1.1,8.3,4.7
"382",1897-02-16,1897,2,16,2.2,6.1,4.2
"383",1897-02-17,1897,2,17,1.7,5.6,3.7
"384",1897-02-18,1897,2,18,1.7,6.1,3.9
"385",1897-02-19,1897,2,19,-0.6,5,2.2
"386",1897-02-20,1897,2,20,-1.1,5,2
"387",1897-02-21,1897,2,21,-2.2,3.9,0.8
"388",1897-02-22,1897,2,22,-3.3,5,0.8
"389",1897-02-23,1897,2,23,0,5.6,2.8
"390",1897-02-24,1897,2,24,1.7,6.1,3.9
"391",1897-02-25,1897,2,25,-2.2,6.1,2
"392",1897-02-26,1897,2,26,-2.8,6.1,1.7
"393",1897-02-27,1897,2,27,2.8,7.2,5
"394",1897-02-28,1897,2,28,1.7,5.6,3.7
"395",1897-03-01,1897,3,1,-1.1,7.2,3
"396",1897-03-02,1897,3,2,-2.8,6.7,2
"397",1897-03-03,1897,3,3,-1.7,7.2,2.8
"398",1897-03-04,1897,3,4,2.8,7.8,5.3
"399",1897-03-05,1897,3,5,-1.1,5,2
"400",1897-03-06,1897,3,6,-0.6,3.9,1.6
"401",1897-03-07,1897,3,7,-2.8,5,1.1
"402",1897-03-08,1897,3,8,-1.1,6.1,2.5
"403",1897-03-09,1897,3,9,1.7,6.7,4.2
"404",1897-03-10,1897,3,10,-0.6,5,2.2
"405",1897-03-11,1897,3,11,-7.8,1.7,-3
"406",1897-03-12,1897,3,12,-8.9,-0.6,-4.8
"407",1897-03-13,1897,3,13,-4.4,2.2,-1.1
"408",1897-03-14,1897,3,14,-2.2,5,1.4
"409",1897-03-15,1897,3,15,1.1,5.6,3.4
"410",1897-03-16,1897,3,16,1.1,7.8,4.5
"411",1897-03-17,1897,3,17,3.9,8.3,6.1
"412",1897-03-18,1897,3,18,-1.1,7.2,3
"413",1897-03-19,1897,3,19,1.1,5,3
"414",1897-03-20,1897,3,20,0,5.6,2.8
"415",1897-03-21,1897,3,21,-3.9,5.6,0.9
"416",1897-03-22,1897,3,22,1.1,5.6,3.4
"417",1897-03-23,1897,3,23,1.1,8.3,4.7
"418",1897-03-24,1897,3,24,5.6,10.6,8.1
"419",1897-03-25,1897,3,25,2.8,11.1,7
"420",1897-03-26,1897,3,26,0.6,7.8,4.2
"421",1897-03-27,1897,3,27,2.2,9.4,5.8
"422",1897-03-28,1897,3,28,1.7,9.4,5.5
"423",1897-03-29,1897,3,29,1.7,6.7,4.2
"424",1897-03-30,1897,3,30,-1.7,9.4,3.8
"425",1897-03-31,1897,3,31,4.4,11.1,7.8
"426",1897-04-01,1897,4,1,4.4,10.6,7.5
"427",1897-04-02,1897,4,2,0,10.6,5.3
"428",1897-04-03,1897,4,3,2.2,11.7,7
"429",1897-04-04,1897,4,4,5.6,11.7,8.7
"430",1897-04-05,1897,4,5,3.9,12.8,8.3
"431",1897-04-06,1897,4,6,6.1,11.7,8.9
"432",1897-04-07,1897,4,7,2.8,8.9,5.9
"433",1897-04-08,1897,4,8,5,11.1,8.1
"434",1897-04-09,1897,4,9,6.7,11.7,9.2
"435",1897-04-10,1897,4,10,8.3,11.1,9.7
"436",1897-04-11,1897,4,11,5,11.1,8.1
"437",1897-04-12,1897,4,12,1.1,11.7,6.4
"438",1897-04-13,1897,4,13,2.2,13.3,7.8
"439",1897-04-14,1897,4,14,5,14.4,9.7
"440",1897-04-15,1897,4,15,6.1,14.4,10.2
"441",1897-04-16,1897,4,16,6.7,19.4,13.1
"442",1897-04-17,1897,4,17,5.6,16.7,11.2
"443",1897-04-18,1897,4,18,5,17.8,11.4
"444",1897-04-19,1897,4,19,5,12.8,8.9
"445",1897-04-20,1897,4,20,7.2,12.8,10
"446",1897-04-21,1897,4,21,6.7,11.7,9.2
"447",1897-04-22,1897,4,22,5.6,12.8,9.2
"448",1897-04-23,1897,4,23,4.4,12.8,8.6
"449",1897-04-24,1897,4,24,3.3,14.4,8.8
"450",1897-04-25,1897,4,25,4.4,17.2,10.8
"451",1897-04-26,1897,4,26,4.4,12.8,8.6
"452",1897-04-27,1897,4,27,2.2,11.7,7
"453",1897-04-28,1897,4,28,3.3,13.9,8.6
"454",1897-04-29,1897,4,29,5.6,10,7.8
"455",1897-04-30,1897,4,30,7.2,16.7,11.9
"456",1897-05-01,1897,5,1,7.2,15.6,11.4
"457",1897-05-02,1897,5,2,4.4,15,9.7
"458",1897-05-03,1897,5,3,2.8,15.6,9.2
"459",1897-05-04,1897,5,4,6.1,15,10.6
"460",1897-05-05,1897,5,5,6.7,15.6,11.2
"461",1897-05-06,1897,5,6,7.8,12.8,10.3
"462",1897-05-07,1897,5,7,7.8,13.9,10.8
"463",1897-05-08,1897,5,8,5.6,11.1,8.3
"464",1897-05-09,1897,5,9,6.1,12.8,9.5
"465",1897-05-10,1897,5,10,3.3,15.6,9.4
"466",1897-05-11,1897,5,11,4.4,16.1,10.2
"467",1897-05-12,1897,5,12,6.7,18.3,12.5
"468",1897-05-13,1897,5,13,7.8,22.2,15
"469",1897-05-14,1897,5,14,5.6,18.3,12
"470",1897-05-15,1897,5,15,5.6,17.8,11.7
"471",1897-05-16,1897,5,16,7.2,18.9,13.1
"472",1897-05-17,1897,5,17,11.1,18.9,15
"473",1897-05-18,1897,5,18,9.4,20.6,15
"474",1897-05-19,1897,5,19,8.3,21.1,14.7
"475",1897-05-20,1897,5,20,11.7,17.8,14.8
"476",1897-05-21,1897,5,21,7.8,17.8,12.8
"477",1897-05-22,1897,5,22,4.4,17.8,11.1
"478",1897-05-23,1897,5,23,5.6,20,12.8
"479",1897-05-24,1897,5,24,11.7,17.2,14.4
"480",1897-05-25,1897,5,25,5,17.2,11.1
"481",1897-05-26,1897,5,26,5,17.2,11.1
"482",1897-05-27,1897,5,27,2.8,22.2,12.5
"483",1897-05-28,1897,5,28,12.8,22.8,17.8
"484",1897-05-29,1897,5,29,12.8,23.9,18.4
